User description of file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Days in month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,28,31,30,31,30,31,31,30,31,30,31,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Min T,Min approach,max approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.44444,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plant Characteristics,,,Added heat load MMBtu,,,,,,,,,,,,Dry bulb air temperature Ta (oC),,,,,,,,,,,,Wet bulb air temperature Twb (oC),,,,,,,,,,,,Natural water temperature  T (oC),,,,,,,,,,,,Wind speed,,,,,,,,,,,,DC,,
Plant_ID,Elevation,Pond_Area,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Tdb,Twb,nwT
602,20,0,2274453,2693631,4012220,2546422,2785669,3032883,3612854,3583879,3022578,2237254,1992508,4120858,4.44,4.44,9.94,15.03,22.1,26.37,27.9,26.04,22.61,15.22,9.43,4.44,4.44,4.44,6.09,10.41,15.65,20.57,21.85,21.24,17.61,11.46,6.05,4.44,4.34,2.79,8.78,15.12,18.88,25.42,27.25,25.46,21.95,16.14,10,3.51,8.79,9.38,8.45,6.62,6.55,6.02,5.05,4.83,6.11,6.81,6.14,9.79,86.28742442,77.13623552,30.49
649,210,0,11993385,10851743,7136833,10069081,12080963,11762021,12165960,12171406,11785136,11959082,11526303,11952326,5.55,6.04,12.22,19.35,24.17,28.54,28.85,28.2,25.94,19.52,13.56,4.75,4.44,4.44,8.01,13.4,19.1,22.77,23.23,23.84,20.06,14.03,9.66,4.44,8.19,7.95,11.27,16.36,19.66,22.69,25.57,24.66,25.02,20.82,16.73,10.67,5.8,6.51,5.81,5.1,4.87,4.53,4.48,3.53,3.63,3.83,4.04,5.5,89,78.34402414,30.49
663,190,0,734023,577338,561582,245049,859762,952693,931693,905541,797363,715001,715453,719969,9.86,8.05,14.14,20.1,25.66,28.13,28.82,28.82,26.71,21.56,17.24,8.78,6.6,6.99,10.59,16.02,21.4,23.74,24.46,24.91,22.64,16.7,13.25,5.21,11.99,11.91,15.42,21.2,25.35,27.7,28.03,27.88,26.56,21.84,18.74,13.68,7.81,7.9,7.96,7.83,7.32,5.28,6.62,6.38,5.46,5.4,5.95,7.69,87.53750559,79,30.49
664,148,0,62932,31016,68322,161333,17554,106750,106330,113352,90317,50474,30645,60931,9.7,7.83,14.13,20.04,25.6,28.03,28.76,28.74,26.64,21.52,17.26,8.79,6.62,7.02,10.6,16.01,21.4,23.74,24.49,24.91,22.61,16.66,13.24,5.22,12.15,12.05,15.51,21.28,25.49,27.85,28.09,27.99,26.65,21.89,18.71,13.42,7.81,7.91,7.96,7.83,7.32,5.28,6.62,6.38,5.46,5.4,5.96,7.7,87.25933568,79,30.49
672,59,0,7962,7197,7984,8263,10247,11395,11175,11463,11245,9485,7804,8624,12.46,12.55,16.2,21.87,26.27,28.75,29.02,28.86,27.66,23.61,19.87,11.14,9.09,9.05,12.09,17.39,21.76,23.92,24.42,24.79,23.52,18.8,16.06,7.4,13.96,14.52,17.17,22.02,26.78,29.02,28.43,28.42,27.13,22.77,19.14,12.74,8.16,8.25,8.56,7.91,7.01,5.68,5.88,6.1,6.43,5.47,6.74,7.88,87.00377142,79.48663538,30.49
673,24,0,2631,0,2170,0,34723,25393,29342,0,19698,0,2913,11848,19.27,16.3,18.04,23.28,26.99,29.32,29.46,29.22,27.63,25.89,22.89,15.12,12.33,12.62,14.23,18.91,23.04,25.41,25.35,25.36,24.65,21.49,18.68,11.22,11.67,12.62,17.92,22.37,27.16,29.51,27.86,28.65,27.23,23.42,20.01,12.93,9.63,9.59,10.14,10.53,9.51,8.27,8.97,6.51,9.43,7.82,8.33,8.95,86.11756298,79.11756298,30.49
688,130,0,437871,169427,257197,407257,397465,490121,408717,475809,426190,339612,239218,379375,8.34,8.15,13.19,19.77,25.42,28.67,29.09,28.98,27.07,20.32,15.06,7.14,5.46,5.45,9.71,15.43,21.23,23.95,24.52,25.16,22.14,15.64,11.83,4.44,13.01,13.65,15.88,19.85,23.69,27.01,27.78,28.23,27.09,22.15,18.27,12.77,6.63,6.25,6.3,5.3,4.83,3.91,4.66,4.42,4.14,3.82,4.38,5.79,87.79704993,79.20295007,30.49
703,720,0,9530143,8871145,9590218,11439818,11639955,10524503,11588532,11231441,10371155,8352382,7683196,10239426,4.44,4.44,9.76,17.34,22.34,26.94,28.06,28.26,24.49,17.18,11.47,4.44,4.44,4.44,6.68,12.6,18.38,22.55,22.9,23.47,18.65,12.13,8.09,4.44,6.15,6.99,10.57,16.8,20.11,24.99,26.66,27.77,24.54,17.54,12.25,6.38,3.85,3.89,3.88,2.64,3.1,1.72,2,2.31,2.26,2.87,3.16,3.65,87.08676767,76.43782816,30.49
710,810,0,1189971,968603,897844,800225,930396,1056937,1205347,1251986,1116820,904116,526480,923418,4.44,4.44,10.46,17.67,22.63,27.28,28.04,28.14,24.39,17.39,11.72,4.44,4.44,4.44,6.94,12.85,18.52,22.66,23.08,23.64,18.98,12.57,8.31,4.44,5.47,6.61,10.81,17.33,20.97,25.4,26.31,26.61,22.93,16.32,11.22,5.31,7.14,7.85,6.52,4.98,5.16,4.32,4.15,3.76,3.57,4.46,4.92,6.98,86.49268768,76.08033375,30.49
728,750,0,3410503,2784094,2478059,1323999,2415597,3696953,3962452,3784795,3315599,1835210,1548912,2152705,4.97,4.44,11.24,17.59,22.57,27.14,27.72,27.99,24.37,17.38,11.74,4.44,4.44,4.44,6.84,12.7,18.45,22.45,22.97,23.52,18.88,12.46,8.28,4.44,6.47,7.34,10.76,17.62,20.89,25.68,27.11,27.03,23.97,18.26,12.98,6.21,7.3,7.67,6.45,4.78,5.07,4.09,3.95,3.76,3.6,4.45,5.1,7.23,86.91456889,76.48244384,30.49
772,56,0,163849,143948,147547,138471,147893,91387,63550,142095,148063,142875,142793,150357,22.72,22.33,21.72,22,23.61,24,24.33,24.11,24.17,23.78,22.89,22.72,18.28,17.56,18.17,18.5,19.83,20.11,20.39,20.61,20.33,20.33,19.89,19.56,68.03,67.86,66.9,68.03,68.93,71.78,68.03,72.71,72.96,73.1,72.87,71.75,8.04,9.1,10.58,10.94,9.7,10.31,10.11,10.37,9.21,9.05,7.77,6.96,81.1491738,76.0186993,30.49
897,700,0,567152,523192,397357,313220,383118,510700,520321,511080,221685,126613,233649,359207,4.44,4.44,6.57,14.66,18.22,23.53,24.85,24.86,19.74,13.51,6.34,4.44,4.44,4.44,4.44,10.5,14.66,20.79,21.92,21.24,15.56,9.06,4.44,4.44,2.66,3.13,9.15,15.9,19.65,25.22,27.49,27.29,23.28,18.54,12.41,5.18,9.52,8.6,8.59,9.84,8.61,6.47,5.42,4.87,7.17,8.02,9.29,9.19,86.98330803,78,30.49
902,2720,0,101293,90992,99186,93870,98578,95499,98220,98861,95896,91862,96134,100517,8.82,10.48,10.78,11.51,14.12,20.03,21.83,20.98,20.56,16.46,10.91,9.46,7.84,8.78,7.68,8.4,10.08,14.21,15.09,14.47,14.07,11.89,7.98,8.41,6.63,8.14,10.36,12.49,15.16,17.97,19.48,18.95,18.2,14.44,10.55,7.66,4.13,3.24,4.56,5.46,5.94,6.03,5.85,5.23,3.83,3.64,3.41,3.86,92.94804852,69.63517129,30.49
1007,790,0,39259,0,15004,0,31007,137240,228721,173123,80666,36202,13585,131526,4.44,4.44,7.02,14.83,18.53,23.92,25.38,25.31,20.59,13.97,6.42,4.44,4.44,4.44,4.44,10.2,14.89,20.14,21.22,20.54,15.1,8.93,4.44,4.44,3.83,3.55,8.38,14.39,20.33,25.04,27.39,26.99,23.51,18.51,12.63,5.29,9.09,8.41,7.41,8.62,7.66,6.77,5.47,4.91,7.27,7.46,7.96,8.61,85.62449226,76.81224613,30.49
1016,93,0,31264,5287,30,62,7209,108136,127427,68506,28960,70,0,71430,4.46,4.74,11.53,17.96,23.21,27.87,28,27.95,24.67,18.01,11.75,4.44,4.44,4.44,7.73,12.93,18.77,22.97,23.12,23.18,19.62,13.48,8.15,4.44,5.74,5.85,12.13,18.62,22.88,27.45,27.88,28.08,25.5,18.32,12.35,5.79,7.66,7.35,7.67,7.14,7.01,6.3,6.38,5.26,6.08,6.18,5.85,6.83,88.07326906,78.07326906,30.49
1024,675,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,4.44,7.31,14.89,18.53,24.04,25.43,25.56,20.47,14.01,6.61,4.44,4.44,4.44,4.54,10.39,14.96,20.39,21.53,20.95,15.34,9.08,4.44,4.44,3.3,3.53,8.97,15.14,20.26,25.27,27.43,27.41,23.58,18.73,12.99,6.36,8.67,7.98,7.2,8.23,7.16,6.29,5,4.57,6.77,6.86,7.7,7.96,86,77.3242522,30.49
1040,994,0,237717,205401,60319,0,0,194611,322516,283426,38595,0,11193,233477,4.44,4.44,6.57,14.15,18.27,23.31,24.73,24.33,16.51,13.08,5.89,4.44,4.44,4.44,4.44,9.82,15.09,20.05,21.05,20.23,14.78,8.38,4.44,4.44,2.85,2.6,7.76,14.8,19.04,24.13,26.35,25.93,21.9,17.06,11.55,4.31,8.44,7.74,6.86,7.86,6.66,6.23,5,4.42,6.7,7.1,7.06,7.8,84.59497515,75.59497515,30.49
1060,750,0,3112868,2881606,3149012,2557111,2909222,3066125,3205061,3193795,2982095,2274514,0,2109772,4.44,4.44,5,12.86,15.79,21.44,23.43,23.13,17.15,11.89,4.44,4.44,4.44,4.44,4.44,8.96,12.29,18.8,20.78,20.49,14.06,7.87,4.44,4.44,2.93,2.77,5.85,15.56,18.54,23.85,25.75,26.45,21.08,14.82,7.5,2.42,9.59,9.04,9.23,10.22,9.46,7.35,6.59,6.17,8.79,8.25,10.62,9.36,85.27020591,76.13510295,30.49
1077,860,0,432460,407417,325549,196706,267738,300287,348486,292553,147229,121604,111073,306577,4.44,4.44,4.44,13.02,16.04,21.29,23.81,23.79,17.47,12.37,4.44,4.44,4.44,4.44,4.44,8.95,12.13,18.93,21.16,20.98,14.28,8.17,4.44,4.44,2.3,2.56,5.4,15.17,17.26,22.45,24.62,24.97,19.61,15.08,7.74,2.46,10.47,9.44,9.98,11.26,10.26,8.21,6.72,6.93,8.98,8.96,11.77,10.78,85.93944929,76.31314977,30.49
1122,920,0,228895,189849,182805,153087,182401,243881,295098,307062,193696,177558,173562,214310,4.44,4.44,4.44,13.11,16.02,21.88,23.98,23.93,17.69,12.2,4.44,4.44,4.44,4.44,4.44,9.44,12.29,19.13,21.4,21.18,14.64,8.19,4.44,4.44,2.11,2.42,5.03,14.88,16.91,22.22,24.46,24.53,19.18,14.83,7.78,1.99,9.65,8.64,9.43,10.03,9.03,7.47,6.08,6.54,8.19,8.16,10.6,9.78,86.64546404,76.43660381,30.49
1175,873,0,64095,38949,39108,23736,9777,61139,75546,75531,66226,68462,47363,36772,4.44,4.44,4.46,13.69,16.43,22.21,24.5,24.44,18.14,12.99,4.44,4.44,4.44,4.44,4.44,9.43,12.36,19.22,21.5,21.28,14.8,8.6,4.44,4.44,2.49,2.99,6.02,15.59,18.28,23.61,26.03,26.62,21.24,15.68,8.52,2.34,10.22,9.49,9.99,10.77,9.5,7.82,6.64,6.78,8.61,8.73,11.28,10.46,86.52911822,76.50970607,30.49
1206,1334,0,0,0,0,0,0,0,183822,55659,0,0,0,38817,4.44,4.44,4.84,14.13,16.67,22.99,25.15,25.2,18.8,13.57,4.44,4.44,4.44,4.44,4.44,9.76,12.51,19.54,21.87,21.62,15.31,9.03,4.44,4.44,2.09,2.46,5.76,14.83,17.43,23.39,26.02,25.31,19.43,15.44,8.8,2.5,8.9,8.27,9.97,10.15,9,7.98,6.77,7.32,8.46,8.04,10.26,9.52,88,77,30.49
1217,1342,0,11249,0,0,53158,126837,0,0,4483,0,0,0,5091,4.44,4.44,4.44,11.37,14.48,20.22,23.09,22.75,15.81,10.86,4.44,4.44,4.44,4.44,4.44,7.75,10.42,17.06,20.24,20.42,12.86,7.02,4.44,4.44,1.79,2.13,4.09,13.81,16.21,22.31,24.98,24.92,18.95,14.08,6.69,1.35,10.9,9.05,10.9,12.09,11.64,9.65,7.6,8.26,9.62,9.46,12.36,11.36,86.63969946,75.67760901,30.49
1230,2605,0,0,0,0,34777,33196,55665,129263,146331,34415,15923,0,0,4.44,4.44,7.06,13.78,17.23,25.79,26.8,26.76,22.71,15.54,6.28,4.44,4.44,4.44,4.44,9.04,12.81,19.36,20.67,19.21,16.12,9.19,4.44,4.44,2.57,4.25,9.83,15.78,19.43,25.54,26.35,25.81,22.4,15.52,8.19,4.16,10.08,10.18,13.18,14.28,13.05,12.98,11.21,10.86,11.91,10.66,11.99,9.67,88.65967202,71.23645963,30.49
1233,2460,0,221629,165378,173907,171505,168233,197151,225202,248406,210874,173415,200972,216305,4.44,4.44,6.79,13.52,16.7,25.49,26.61,26.65,22.5,15.65,6,4.44,4.44,4.44,4.44,8.87,12.55,19.17,20.57,19.18,15.78,8.99,4.44,4.44,2.34,3.88,9.68,16.03,19.43,25.84,26.49,26.23,22.37,15.56,8.14,3.75,11.21,11.14,14.21,14.68,13.24,13.39,11.05,10.96,12.4,11.36,12.23,10.28,90,73.13799691,30.49
1235,1928,0,0,0,0,60703,37758,117499,133328,132736,83090,20335,0,4863,4.44,4.44,6.98,14.54,17.15,26.1,27.19,27.24,22.09,15.34,5.87,4.44,4.44,4.44,4.44,10.31,13.76,20.81,22.35,21,17.17,9.88,4.44,4.44,2.03,3.33,9.43,16.31,19.13,26.06,26.52,26.42,22.28,15.51,8.03,3.24,9.36,9.53,12.71,13.74,11.45,12.2,10.51,10.37,11.2,9.45,11.84,9.57,90.63803508,75.42697209,30.49
1240,1380,0,368723,185563,77508,117171,147286,484157,635642,691935,214875,185587,106946,195033,4.44,4.44,8.25,15.92,18.68,26.97,28.02,27.96,23.27,16.59,7.78,4.44,4.44,4.44,5.18,11.47,15.11,21.97,23.04,21.83,18.33,11,4.44,4.44,2.05,3.34,9.35,17.11,20.14,26.09,27.01,27.1,22.69,15.92,8.25,3.09,9.48,9.14,12.71,13.97,10.39,11.53,9.77,9.83,10.52,8.76,11.88,9.66,90,76,30.49
1242,1300,0,140270,0,0,2793,14357,267152,415847,426556,84665,104491,8584,29278,4.44,4.44,8.37,16.02,18.77,27.05,28.12,28.28,23.41,16.77,7.98,4.44,4.44,4.44,5.27,11.55,15.22,22.05,23.07,21.89,18.38,11.13,4.51,4.44,2.22,3.5,9.4,17.11,20.22,26.04,27.08,27.37,23.01,15.87,8.28,3.1,9.73,9.33,12.95,14.11,10.5,11.8,10.03,10.2,10.77,8.92,12.11,9.85,90,76,30.49
1243,854,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,4.44,8.77,16.92,19.75,26.8,27.95,28.34,22.59,15.95,9.39,4.44,4.44,4.44,5.67,12.29,16.15,22.56,24.02,22.41,18.71,11.32,5.84,4.44,3.66,4.72,9.3,15.61,18.08,23.83,25.87,27.21,22.89,15.54,9.28,3.4,7.35,6.87,9.93,10.05,7.04,7.6,6.43,6.62,6.73,6.31,9.7,7.67,89.27392289,77.4294687,30.49
1248,1600,0,130128,95456,117582,26002,19613,138769,168018,222465,73163,32418,0,0,4.44,4.44,7.64,15.45,18.17,26.73,27.69,27.7,22.83,15.76,6.65,4.44,4.44,4.44,4.69,11.02,14.52,21.51,22.79,21.46,18,10.41,4.44,4.44,1.88,3.13,9.29,16.91,19.92,26.3,26.96,27.17,22.69,15.96,8.3,2.96,8.68,8.56,11.89,13.45,10.21,11.13,9.16,8.72,9.51,7.89,10.73,8.88,90,76,30.49
1250,840,0,1805324,1425683,1490160,1648837,1712555,1668724,1964886,1964253,1120376,1108270,1729090,1893265,4.44,4.44,7.27,15.19,17.78,25.38,26.8,26.71,20.54,14.47,6.74,4.44,4.44,4.44,4.64,11.3,14.54,21.8,23.33,21.76,17.16,10.2,4.44,4.44,2.33,3.1,7.63,15.37,18.04,24.47,26.2,27.23,21.78,15.78,9.18,3.11,7.75,7.86,10.16,10.29,8.05,7.95,6.95,6.5,7.34,7.13,9.66,8.78,88.82859672,77.62595248,30.49
1252,880,0,843295,753516,706230,293938,605840,760696,761990,727316,616489,672928,648856,734566,4.44,4.44,7.52,15.5,18.02,25.76,27.32,27.44,21.06,15.12,7.06,4.44,4.44,4.44,4.78,11.43,14.52,21.77,23.29,21.79,17.38,10.55,4.44,4.44,2.38,3.13,7.43,15.07,17.92,24.37,25.99,27.18,21.93,15.97,9.33,3.05,8.28,8.18,10.48,10.8,8.07,8.22,7.51,7.13,7.82,7.56,10.23,9.1,88.8111378,77.77226896,30.49
1270,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,4.44,7.31,14.88,17.59,25.76,27.49,27.38,21.5,14.96,6.25,4.44,4.44,4.44,4.48,10.86,14.06,21.41,22.99,21.44,17.25,10.08,4.44,4.44,2.14,3.04,7.6,14.33,17.54,24.24,25.47,26.67,22.27,16.14,8.84,3.04,7.7,7.59,10.59,11.03,8.95,9.27,8.29,8.35,8.87,7.68,9.56,7.89,90.92371716,77.69615413,30.49
1271,733,0,0,0,0,0,0,0,13530,0,0,0,0,0,4.44,4.44,9.03,17.14,20.22,27.27,28.29,28.63,22.86,16.27,9.98,4.44,4.44,4.44,5.97,12.77,16.54,22.89,24.2,22.51,18.94,11.5,6.24,4.44,3.6,4.65,9.25,15.99,18.71,24.07,26.25,27.62,23.39,15.63,8.85,3.44,7.53,6.78,10.24,10.07,7.02,7.92,6.77,6.72,6.84,6.17,9.77,7.63,89.97860502,77.68626107,30.49
1317,1870,0,0,0,0,0,0,0,14637,4505,3696,0,0,0,4.44,4.44,7.6,15.03,17.89,26.45,27.48,27.63,22.95,16.06,6.85,4.44,4.44,4.44,4.44,10.49,14.1,20.92,22.15,20.85,17.41,10.18,4.44,4.44,2.12,3.53,9.56,16.91,20.38,26.7,27.18,27.12,23.26,15.96,8.29,3.28,9.85,9.66,12.99,14.12,11.34,12.16,10.07,9.91,10.84,9.31,11.59,9.64,90,75.03537046,30.49
1330,1213,0,0,0,0,0,0,1756,1421,1178,0,1611,0,0,4.44,4.44,8.77,16.35,19.13,27.05,28.24,27.26,23.27,16.92,8.71,4.44,4.44,4.44,5.65,11.96,15.66,22.4,23.39,22.14,18.62,11.34,5.19,4.44,2.45,3.68,9.52,17.22,20.57,26.13,27.28,27.78,23.5,15.82,8.29,3.12,9.36,8.91,12.58,13.34,9.82,11.01,9.49,9.52,10.12,8.54,11.7,9.42,90,76,30.49
1336,2800,0,0,0,0,52896,31130,50814,123208,106332,0,0,0,0,4.44,4.44,6.41,12.95,16.49,25.31,26.52,26.34,22.13,15.02,5.59,4.44,4.44,4.44,4.44,8.37,12.18,18.75,20.27,18.79,15.45,8.67,4.44,4.44,2.44,4.08,9.53,15.05,18.29,24.45,25.75,25.12,21.53,15.08,7.8,4.05,10.4,10.55,13.35,14.47,13.73,13.17,11.4,11.31,12.22,10.96,12.29,10.02,88.35207602,70.98840797,30.49
1353,570,0,3478547,3214629,2510069,2193988,1131877,2969503,3317710,3309859,2736308,2420787,2384868,2588646,4.44,4.44,7.21,15.49,18.8,23.03,24.23,24.12,20.27,14.23,8.66,4.44,4.44,4.44,4.44,9.21,15,19.56,20.19,20.21,15.46,9.2,5.1,4.44,2.74,2.61,7.47,15.12,18.45,25.08,27.59,27.76,24.42,17.88,11.86,3.95,6.04,6.06,4.71,5.16,4.2,4,3.08,2.59,3.91,4.51,4.49,5.42,84.2522616,75.18762721,30.49
1355,900,0,2074813,1717775,1114868,574807,1024853,2009855,1949159,2062150,1465622,1132517,1395053,1657033,4.44,4.44,8.29,15.32,19.57,25.1,25.87,25.9,21.68,14.86,8.23,4.44,4.44,4.44,5.16,10.59,16.16,21.1,21.67,20.96,15.78,9.23,5.17,4.44,3.45,3.5,7.89,15.94,18.35,26.18,28.48,28.69,25.24,19.03,13.38,4.79,7.3,7.07,6.52,7.09,6.16,5.71,4.97,4.53,6.1,6.27,6.89,6.97,86.56893,76.56893,30.49
1356,490,0,7191632,6886739,5661514,4847057,5887352,6816462,7206723,7026960,5719009,4379280,5185958,6847326,4.44,4.44,7.8,14.65,19.08,24.25,25.47,25.52,21.18,14.21,7.19,4.44,4.44,4.44,5.1,10.41,16.04,20.93,21.81,20.91,15.65,9.17,4.61,4.44,2.04,1.6,7.82,15.5,18.87,25.08,27.66,27.95,23.58,18.77,13.01,4.2,7.5,7.07,6.33,6.75,6.04,5.43,4.62,4.33,6.04,6.27,6.22,7.04,85.70750278,76.47166852,30.49
1382,400,0,866111,840721,759659,508562,577767,597593,558829,642820,624816,690676,676214,727348,4.44,4.44,8.84,16.31,20.43,26.25,27.19,27.4,22.31,15.7,8.61,4.44,4.44,4.44,6.07,11.92,17.04,22.17,22.68,21.84,16.7,10.13,5.5,4.44,3.45,4.14,8.15,16.09,19.36,26.13,29.22,30.93,26.01,20.12,13.93,5.42,7.19,6.67,6.63,7.37,6.44,6.01,5.02,4.51,5.5,5.75,6.29,6.92,88.35871891,77.79580583,30.49
1393,20,0,3424853,2465287,2380803,1635472,1924749,3420553,3921016,4349100,2732207,3391662,2844478,2877505,10.28,8.71,14.53,20.91,26.33,29.29,29.11,29.85,27.5,21.47,15.82,11.4,6.51,6.27,10.73,16.72,21.62,24.98,25.19,25.5,22.79,16.36,13.37,8.65,9.87,9.84,14.87,21.57,26.28,30.06,30.38,31.41,29.72,24.69,19.57,13.55,7.94,8.05,7.25,8.54,7.29,5.52,5.62,4.85,5.86,6.04,7.73,8.8,87.32634802,80.02188497,30.49
1439,8,0,37796,0,0,0,0,30750,9098,13900,0,0,0,0,8.64,8.34,13.61,20.58,26.05,28.76,28.87,29.23,26,20.62,16.08,9.9,6.1,6.1,10.58,16.78,22.04,25.05,25.21,25.39,22.66,16.05,13.44,7.22,10.09,10.09,15.58,21.22,26.91,30.23,30.54,31.29,29.56,24,19.26,12.09,7.33,7.28,7.49,7.66,6.68,4.41,5.27,5.16,4.6,5.85,6.52,7.62,88.09146194,80.71536222,30.49
1443,40,0,72696,0,0,36574,142859,267304,413291,496432,519818,282641,20127,0,9.2,8.59,14.01,21.2,26.53,29.15,28.96,29.53,26.55,21.13,16.28,10.23,6.4,6.28,10.84,17.03,21.95,25.11,25.16,25.36,22.8,16.26,13.49,7.78,7.49,7.75,12.98,19.89,24.5,29.2,29.74,30.51,28.62,22.75,17.29,10.42,7.19,7.14,7.01,7.04,6.12,3.95,4.34,4.68,3.49,5.31,6.09,7.39,87.9401117,80,30.49
1449,7,0,0,0,0,0,36953,67485,72406,77001,68379,0,0,655,8.78,8.43,13.68,20.75,26.16,28.83,28.9,29.3,25.92,20.72,16.18,10.12,6.23,6.19,10.67,16.9,22.06,25.11,25.26,25.42,22.77,16.15,13.53,7.45,8.67,8.91,14.81,20.5,25.68,30.11,30.26,31.27,29.26,22.92,17.87,10.79,7.36,7.22,7.34,7.75,6.62,4.49,4.79,4.84,4.01,5.16,6.38,7.5,88.33819694,80.33819694,30.49
1455,20,0,0,0,1709,0,0,285,0,0,0,0,0,0,8.46,8.04,13.46,20.66,25.97,28.66,28.68,29.13,25.81,20.7,15.91,9.93,5.85,5.75,10.35,16.63,21.68,24.85,24.99,25.12,22.5,15.91,13.22,7.29,5.66,5.81,10.16,17.82,21.58,27.91,29.25,30.63,27.93,21.6,15.87,8.56,7.01,6.85,7.15,7.53,6.43,4.47,4.87,4.88,3.88,4.96,6.14,7.07,88.17709477,80.17709477,30.49
1464,30,0,50676,6959,0,0,0,0,0,0,0,0,0,0,8.26,7.85,13.34,20.51,25.83,28.55,28.59,29.03,25.84,20.63,15.75,9.72,5.63,5.54,10.17,16.46,21.53,24.71,24.85,24.99,22.34,15.76,13.06,7.08,4.51,4.49,8.49,16.66,20.81,27.25,29.07,30.11,27.33,21.5,15.04,7.45,6.83,6.67,7.05,7.42,6.33,4.45,4.9,4.9,3.82,4.85,6.02,6.86,87.84015224,79.68030447,30.49
1564,10,0,0,22896,0,0,0,13928,37722,10185,0,0,0,0,4.44,4.44,9.71,15.04,19.77,25.74,27.09,25.14,22.7,15.45,9.69,4.44,4.44,4.44,6.35,11.01,15.86,21.18,22.11,21.75,18.24,12.19,6.83,4.44,4.2,2.69,10.52,16.62,20.59,27.88,28.75,26.39,22.57,16.9,11.45,4.95,8.78,9.83,8.44,7.36,7.63,6.7,6.67,5.63,7.28,8.06,7.12,9.41,86.40574404,77.44860745,30.49
1595,11,0,478339,429560,437995,433755,340029,446209,451178,442351,439652,329180,489269,473514,4.44,4.44,6.28,11.31,16.73,20.94,24.75,22.65,19.83,12.48,6.52,4.44,4.44,4.44,4.44,7.33,12.13,16.93,19.66,18.16,15.89,9.12,4.44,4.44,2.04,2.13,3.97,9.48,17.75,21.47,25.74,24.63,22.02,14.75,10.35,5.94,11.05,12.36,12.07,9.53,9.71,8.64,8.87,9.29,9.8,11.1,10.08,12.21,83.40504456,74.40504456,30.49
1715,620,0,4317621,3905373,4265506,4053195,4331896,3271080,3872401,4290648,4076786,377355,4162877,4284777,4.44,4.44,4.44,11.79,16,20.29,23.54,23.33,17.32,11.66,5.22,4.44,4.44,4.44,4.44,7.81,12.7,17.63,20.49,19.95,14.1,8.74,4.44,4.44,1.3,0,0,2.79,9.49,17.79,22.53,25.1,21.78,17.16,13.27,6.6,8.83,6.62,6,8.7,6.87,6.16,5.49,5.05,7.23,7.01,8.71,8.36,84.72501515,75.69799932,30.49
1729,570,0,5709587,5159945,4322651,5518207,5723435,3407063,5682947,5685608,5515795,4322585,0,3234135,4.44,4.44,5.48,12.28,17.03,22.14,24.98,24.17,18.29,12.72,5.66,4.44,4.44,4.44,4.44,8.1,13.43,18.19,20.27,19.91,14.35,8.8,4.44,4.44,0,0,0,4.13,12.46,20.81,25.24,26.28,22.24,16.43,10.49,3.32,9.28,7.81,7.51,9.14,7.56,7.52,6.07,6.04,8.38,8.53,7.95,9.53,84,75,30.49
1832,880,0,411640,547579,550538,285673,401603,536606,568373,356571,371971,0,0,0,4.44,4.44,4.44,11.58,16.05,20.43,23.66,23.15,16.63,11.44,4.83,4.44,4.44,4.44,4.44,7.44,12.42,17.31,19.94,19.18,13.38,8.03,4.44,4.44,7.93,1.59,4.29,11.58,16.23,21.27,24.16,23.74,18.9,13.39,7.98,2.04,8.88,7.34,6.9,9.33,7.63,7.14,5.94,6.22,8.11,7.87,8.43,8.85,83.49157165,75.26043184,30.49
